quarter,Python,SQL,React,Power BI,Excel,Java,C++,Oracle,JavaScript,AWS,Tableau,C#,Jira,HTML,Windows,Visual Basic,Unix,SQL Server,Docker,C,CSS,COBOL,XML,PostgreSQL,Node.js,Jenkins,TypeScript,Kubernetes,PHP,Linux,Azure,ASP.NET,ASP,LLMs,Terraform,Db2,Angular,MySQL,jQuery,Windows NT,Git,Perl,Snowflake,Spring Boot,Figma,pandas,R,Active Directory,MongoDB,GitHub,S3,GCP,Salesforce,Kafka,JSP,MS Access,PowerBuilder,Azure DevOps,GitHub Actions,.NET,Solaris,Databricks,PL/SQL,Next.js,Crystal Reports,SharePoint,AJAX,Selenium,PyTorch,SAP,Bootstrap,J2EE,Postman,ServiceNow,NumPy,Flask,MATLAB,EC2,Splunk,Confluence,Django,TCP/IP,scikit-learn,IIS,Ansible,TensorFlow,JSON,VMware,Novell,Spark,PowerShell,GraphQL,Airflow,Vue.js,Go,SSIS,Flash,SSRS,Delphi,Hadoop
2015Q2,2.7813,3.0503,0.6593,0.5412,2.9191,2.8338,0.9118,1.1414,3.0273,1.2562,1.0299,2.2106,1.3054,2.6108,0.7675,0.2230,0.3116,1.6039,0.5379,0.2952,2.1418,0.1345,0.7281,0.5281,0.8692,1.0332,0.1935,0.2689,1.2496,0.9643,0.5379,0.5609,0.0525,0.0098,0.2034,0.2755,1.4792,1.3054,1.3513,0.0066,0.8790,0.3969,0.0754,0.2198,0.0230,0.1542,0.6297,0.8724,0.4756,0.2591,0.2853,0.1509,0.6429,0.3017,0.2919,0.1902,0.0262,0.1214,0.0361,0.5707,0.1115,0.0525,0.3477,0.0197,0.1804,0.8593,0.4198,0.5281,0.0295,0.5018,0.6166,0.1574,0.1443,0.2493,0.1378,0.1279,0.6297,0.1968,0.2460,0.2853,0.2263,0.0820,0.0820,0.1050,0.2952,0.0590,0.4264,0.5051,0.0098,0.2624,0.4690,0.0361,0.0426,0.1148,0.1214,0.5445,0.0459,0.5313,0.0262,0.4297
2015Q3,2.8658,3.0657,0.7511,0.5416,2.8658,2.7691,0.9606,1.0831,3.0431,1.3894,1.1218,2.1437,1.3378,2.5886,0.8446,0.2289,0.3224,1.5667,0.6705,0.2805,2.0921,0.1161,0.6802,0.5899,0.9477,1.0606,0.2160,0.3288,1.1863,1.0735,0.5738,0.5609,0.0612,0.0129,0.2482,0.2289,1.5377,1.2089,1.3410,0.0032,0.9542,0.4030,0.0806,0.2676,0.0226,0.1644,0.7479,0.8639,0.4674,0.2547,0.3288,0.2160,0.7253,0.3127,0.2708,0.1741,0.0290,0.1289,0.0355,0.4868,0.1225,0.0548,0.3385,0.0290,0.1837,0.8317,0.4126,0.5416,0.0290,0.5287,0.6641,0.1612,0.1612,0.2998,0.1386,0.1418,0.6415,0.2547,0.2611,0.2805,0.2579,0.0741,0.0838,0.1289,0.3417,0.0580,0.4158,0.5577,0.0097,0.2772,0.4932,0.0484,0.0516,0.1547,0.1580,0.5545,0.0355,0.5383,0.0161,0.4320
2015Q4,2.9904,3.1946,0.8298,0.5745,2.8882,2.8755,0.8936,1.0947,3.0223,1.4170,1.1457,2.0648,1.4393,2.5787,0.8074,0.1947,0.3032,1.5446,0.6989,0.2936,2.1031,0.1021,0.6159,0.5968,0.9542,1.1361,0.2330,0.3574,1.1202,1.0532,0.5808,0.5585,0.0415,0.0128,0.2649,0.2138,1.5957,1.2032,1.3691,0.0032,0.9798,0.3830,0.0798,0.2904,0.0287,0.1532,0.7372,0.8425,0.4819,0.3096,0.3511,0.2170,0.7436,0.3319,0.2585,0.1564,0.0160,0.1404,0.0351,0.4723,0.1085,0.0638,0.3766,0.0287,0.1787,0.7883,0.3925,0.5170,0.0287,0.5074,0.7532,0.1691,0.1851,0.3191,0.1245,0.1340,0.6255,0.2904,0.2553,0.2936,0.2425,0.0702,0.0702,0.1277,0.3383,0.0447,0.4053,0.5106,0.0096,0.3064,0.4723,0.0447,0.0543,0.1628,0.1468,0.5489,0.0351,0.4979,0.0191,0.4628
2016Q1,3.1835,3.3467,0.9827,0.6813,2.8632,2.9009,0.9262,1.1083,3.0453,1.4976,1.2589,2.0909,1.5509,2.6529,0.8445,0.2041,0.3108,1.5384,0.7221,0.3171,2.1192,0.1130,0.6216,0.6248,1.0580,1.2401,0.2794,0.3799,1.0957,1.0486,0.6656,0.5620,0.0314,0.0126,0.2826,0.2292,1.6231,1.2087,1.4002,0.0000,1.0831,0.3548,0.1067,0.3579,0.0314,0.1821,0.7755,0.7755,0.5086,0.3579,0.4709,0.2606,0.7786,0.3202,0.2229,0.1538,0.0220,0.1758,0.0345,0.4866,0.1067,0.0691,0.4081,0.0314,0.1664,0.8194,0.3987,0.5588,0.0345,0.5337,0.7880,0.1633,0.2009,0.2983,0.1287,0.1570,0.6342,0.3736,0.2951,0.3140,0.2480,0.0597,0.0816,0.1381,0.3485,0.0691,0.4395,0.4866,0.0063,0.3485,0.5431,0.0597,0.0628,0.1852,0.1570,0.5620,0.0220,0.5055,0.0188,0.4395
2016Q2,3.4309,3.3077,1.1457,0.7330,2.8950,3.0274,1.0471,1.0810,3.1537,1.4968,1.2103,2.1035,1.6076,2.6486,0.7946,0.2248,0.3049,1.4937,0.8007,0.3665,2.1528,0.1140,0.6375,0.6129,1.0810,1.2596,0.3665,0.4281,1.0594,1.0841,0.6991,0.5574,0.0308,0.0154,0.2895,0.2248,1.6230,1.2596,1.2904,0.0000,1.1056,0.3049,0.1355,0.3757,0.0616,0.2033,0.8069,0.7792,0.5359,0.4281,0.4558,0.2772,0.7361,0.3141,0.1940,0.1540,0.0185,0.1755,0.0431,0.5020,0.0739,0.0893,0.3819,0.0277,0.1478,0.7669,0.3696,0.5975,0.0462,0.5698,0.8161,0.1632,0.2217,0.2772,0.1324,0.1848,0.7268,0.3696,0.3234,0.3388,0.2957,0.0708,0.0832,0.1232,0.3603,0.0924,0.4681,0.4127,0.0000,0.3295,0.4804,0.0924,0.0832,0.1879,0.1817,0.5605,0.0246,0.5143,0.0185,0.3696
2016Q3,3.6445,3.4253,1.2148,0.7977,2.8925,3.0112,1.0382,1.0322,3.2517,1.5315,1.3336,2.0430,1.6776,2.6763,0.7460,0.2070,0.2771,1.4615,0.7855,0.4049,2.2013,0.1218,0.6150,0.6516,1.1600,1.3244,0.4049,0.4384,1.0535,1.0261,0.7155,0.5359,0.0304,0.0244,0.3197,0.2223,1.5772,1.2879,1.2422,0.0030,1.1022,0.2771,0.1187,0.3897,0.0700,0.2405,0.8038,0.7520,0.5541,0.4384,0.4780,0.2588,0.7277,0.3501,0.1735,0.1583,0.0122,0.1857,0.0518,0.5237,0.0487,0.0944,0.3806,0.0304,0.1309,0.7125,0.3654,0.6120,0.0609,0.5389,0.8160,0.1401,0.2497,0.2801,0.1522,0.1857,0.7246,0.3501,0.3380,0.3501,0.3014,0.0731,0.1066,0.1248,0.3471,0.1218,0.4993,0.3715,0.0000,0.3532,0.4689,0.1035,0.0792,0.1918,0.1614,0.5024,0.0244,0.4293,0.0183,0.3958
2016Q4,3.7369,3.4401,1.2446,0.8388,2.8526,3.0101,1.1053,1.0205,3.1888,1.6201,1.4384,2.0047,1.7019,2.6467,0.7904,0.2301,0.2968,1.4082,0.8570,0.4058,2.1864,0.1151,0.5845,0.6723,1.1992,1.3779,0.4088,0.5330,1.0145,1.0569,0.7480,0.4845,0.0303,0.0242,0.3785,0.1787,1.5444,1.3022,1.1326,0.0030,1.1205,0.2695,0.1666,0.4118,0.0727,0.2574,0.8176,0.8086,0.5663,0.4452,0.5360,0.2877,0.7116,0.3634,0.1726,0.1514,0.0151,0.2059,0.0697,0.5299,0.0394,0.0999,0.3483,0.0303,0.1151,0.6783,0.3331,0.6662,0.0666,0.5481,0.7540,0.1363,0.2665,0.2756,0.1666,0.1999,0.7298,0.3816,0.3422,0.3604,0.3210,0.0727,0.1211,0.1151,0.3816,0.1393,0.4724,0.3543,0.0000,0.3695,0.4391,0.1090,0.0757,0.2120,0.2090,0.4876,0.0242,0.4300,0.0182,0.3937
2017Q1,3.9775,3.5656,1.3619,0.9109,2.9553,3.0124,1.1064,0.9410,3.1507,1.7167,1.5092,2.0985,1.7708,2.6306,0.7546,0.2014,0.2946,1.3739,0.9711,0.3968,2.1526,0.0992,0.5893,0.6885,1.2657,1.4491,0.4840,0.5712,0.9711,1.0553,0.8388,0.4419,0.0241,0.0301,0.4480,0.1563,1.5633,1.2988,0.9651,0.0030,1.1394,0.2405,0.1654,0.4359,0.0722,0.2796,0.8659,0.8388,0.5953,0.4870,0.5081,0.3578,0.7817,0.4570,0.1533,0.1383,0.0120,0.2345,0.0842,0.5652,0.0331,0.1203,0.3427,0.0331,0.0992,0.6253,0.2856,0.6975,0.0752,0.5472,0.7035,0.1112,0.2976,0.3067,0.1714,0.1804,0.7306,0.3728,0.3638,0.3908,0.3307,0.1052,0.1323,0.1142,0.4480,0.1593,0.5442,0.3127,0.0000,0.4029,0.4149,0.1533,0.1022,0.2435,0.2044,0.4480,0.0301,0.3999,0.0180,0.3968
2017Q2,4.4257,3.6475,1.4495,0.9713,3.0148,3.1069,1.0723,0.9327,3.0891,1.9485,1.6723,2.0584,1.8683,2.5841,0.7426,0.1663,0.2792,1.3366,1.0990,0.3980,2.1297,0.0861,0.5525,0.7634,1.3366,1.5980,0.5109,0.6802,0.9535,0.9535,0.8792,0.3653,0.0178,0.0416,0.5436,0.1277,1.6039,1.2624,0.9238,0.0089,1.2208,0.2287,0.1842,0.5287,0.0772,0.2673,0.9089,0.7782,0.5822,0.4545,0.5554,0.3950,0.8168,0.4812,0.1604,0.1426,0.0119,0.2406,0.0861,0.5673,0.0238,0.1248,0.3446,0.0475,0.0950,0.6119,0.3356,0.7307,0.0713,0.5495,0.6386,0.1069,0.3535,0.3861,0.1812,0.1574,0.7247,0.4723,0.3653,0.3743,0.3356,0.1010,0.1842,0.1307,0.4871,0.2168,0.5495,0.3297,0.0000,0.4574,0.4366,0.1396,0.1010,0.2762,0.2287,0.4693,0.0297,0.3356,0.0267,0.4099
2017Q3,4.7433,3.7342,1.5107,1.0854,3.1505,3.1417,1.0619,0.9299,3.0009,1.9947,1.6691,2.0211,1.8510,2.6049,0.7598,0.1760,0.2581,1.3611,1.1528,0.4048,2.0945,0.0645,0.5280,0.7774,1.2790,1.6163,0.5192,0.7070,0.9358,1.0003,0.8742,0.3256,0.0088,0.0352,0.5456,0.1232,1.5664,1.2320,0.8419,0.0059,1.2438,0.1907,0.2552,0.5544,0.0821,0.2699,1.0003,0.7686,0.5603,0.4781,0.5573,0.4312,0.8302,0.4957,0.1731,0.1525,0.0147,0.2816,0.0792,0.5603,0.0323,0.1437,0.3285,0.0528,0.0851,0.6454,0.3168,0.6952,0.0909,0.5485,0.6248,0.0997,0.3696,0.4019,0.1672,0.2112,0.7480,0.4928,0.3637,0.3813,0.3315,0.1261,0.2288,0.1144,0.5016,0.2523,0.5456,0.3197,0.0029,0.5221,0.4693,0.1437,0.1232,0.3139,0.2611,0.5368,0.0264,0.3755,0.0264,0.3960
2017Q4,4.8926,3.7580,1.5641,1.1550,3.1370,3.1399,1.0679,0.9257,3.0528,2.0459,1.6483,2.0197,1.9124,2.5856,0.7081,0.1799,0.2293,1.3465,1.1782,0.3772,2.0981,0.0784,0.5601,0.7893,1.3204,1.6744,0.5659,0.7110,0.9199,0.9837,0.9315,0.3569,0.0145,0.0406,0.5543,0.1625,1.5612,1.2304,0.8561,0.0087,1.2594,0.1828,0.2525,0.5949,0.0987,0.2873,1.0302,0.7110,0.5601,0.5107,0.5978,0.4759,0.8793,0.5514,0.1828,0.1335,0.0203,0.3192,0.0638,0.5369,0.0348,0.1538,0.3250,0.0609,0.1016,0.6674,0.3250,0.6732,0.0987,0.5252,0.6268,0.0929,0.4005,0.4353,0.1857,0.2263,0.7516,0.5049,0.3627,0.4237,0.3279,0.1219,0.2322,0.1045,0.5340,0.2641,0.5891,0.3424,0.0029,0.5398,0.5049,0.1712,0.1422,0.3424,0.2496,0.5107,0.0261,0.3656,0.0232,0.4179
2018Q1,5.2696,3.8366,1.7185,1.2874,3.1829,3.1686,1.0220,0.9249,2.9602,2.2066,1.7984,1.8612,2.0011,2.5121,0.6651,0.1684,0.1798,1.3245,1.3074,0.3682,2.0839,0.0771,0.4996,0.8364,1.3445,1.8013,0.5509,0.8621,0.8992,0.9534,0.9363,0.3311,0.0171,0.0400,0.6623,0.1684,1.4587,1.2532,0.8393,0.0086,1.2903,0.1741,0.3311,0.6765,0.1285,0.3026,1.0505,0.6823,0.5681,0.5281,0.6537,0.4624,0.8450,0.5566,0.1798,0.1256,0.0171,0.3226,0.0971,0.4796,0.0314,0.1827,0.2940,0.0828,0.1028,0.6480,0.3368,0.6794,0.1199,0.5081,0.6052,0.0971,0.4967,0.4396,0.2255,0.2341,0.7707,0.6023,0.3854,0.4225,0.3426,0.0999,0.2683,0.1028,0.5452,0.2855,0.5195,0.3711,0.0029,0.5452,0.4796,0.1770,0.1513,0.3454,0.2626,0.5624,0.0228,0.3654,0.0171,0.4682
2018Q2,5.7734,4.0179,1.9144,1.4078,3.3989,3.0812,0.9832,0.9449,3.0401,2.2184,1.8432,1.8186,1.9993,2.5005,0.6436,0.1561,0.1506,1.2845,1.3804,0.3560,2.0404,0.0685,0.5313,0.8381,1.4050,1.7830,0.5697,0.8983,0.8545,0.9887,0.9668,0.3424,0.0137,0.0246,0.6738,0.1616,1.4324,1.2927,0.7915,0.0027,1.2434,0.1616,0.3396,0.6765,0.1260,0.4108,1.1065,0.6655,0.6491,0.5587,0.7176,0.5176,0.8682,0.5615,0.1589,0.1178,0.0192,0.3396,0.1013,0.4300,0.0383,0.1780,0.2520,0.0822,0.0822,0.6464,0.2876,0.6518,0.1369,0.4875,0.6299,0.0986,0.5368,0.4136,0.2711,0.2848,0.7450,0.5642,0.3999,0.4656,0.3150,0.0849,0.2711,0.1013,0.5697,0.3341,0.5012,0.3697,0.0027,0.5478,0.4492,0.2082,0.1479,0.4081,0.2794,0.5313,0.0110,0.3889,0.0055,0.4985
2018Q3,6.2228,4.1494,2.0973,1.5139,3.3063,3.1180,1.0420,0.9386,3.0014,2.3120,1.9302,1.8401,2.1317,2.4181,0.5966,0.1273,0.1352,1.2409,1.4742,0.3765,1.9965,0.0689,0.5541,0.8431,1.5749,1.8533,0.6125,1.0526,0.8378,0.9386,1.0420,0.3606,0.0159,0.0345,0.7556,0.1856,1.4291,1.3443,0.7689,0.0053,1.2859,0.1670,0.3553,0.7477,0.1617,0.4507,1.1454,0.6761,0.6841,0.6231,0.7981,0.5488,0.8988,0.6390,0.1432,0.1034,0.0186,0.3712,0.1379,0.4295,0.0318,0.1989,0.2519,0.0875,0.0795,0.6337,0.2731,0.6735,0.1220,0.4507,0.6231,0.0955,0.5409,0.3977,0.3208,0.2678,0.7583,0.6231,0.4322,0.5038,0.3129,0.0477,0.2492,0.1008,0.6151,0.3420,0.5091,0.3420,0.0000,0.5170,0.4534,0.2227,0.1432,0.4322,0.2757,0.4826,0.0053,0.3765,0.0027,0.4958
2018Q4,6.3560,4.2556,2.2545,1.6171,3.3282,3.1218,0.9823,0.9274,2.9834,2.4139,1.9828,1.8391,2.1474,2.4139,0.5878,0.1176,0.1254,1.2722,1.4891,0.3683,1.9750,0.0679,0.5669,0.8856,1.6066,1.8182,0.6557,1.0737,0.8334,0.9039,1.0450,0.3265,0.0104,0.0470,0.8334,0.1750,1.3793,1.3637,0.7262,0.0026,1.3297,0.1594,0.3919,0.7785,0.1646,0.4676,1.1468,0.6923,0.7106,0.6035,0.8020,0.5382,0.9405,0.6662,0.1254,0.1019,0.0157,0.3971,0.1437,0.4650,0.0340,0.2168,0.2508,0.0940,0.0731,0.6191,0.2769,0.7184,0.1228,0.4990,0.6270,0.0914,0.5747,0.4101,0.3265,0.2769,0.7393,0.6400,0.4650,0.4990,0.2978,0.0522,0.2691,0.1071,0.6270,0.3501,0.5146,0.3265,0.0000,0.5434,0.4911,0.2142,0.1437,0.4258,0.2900,0.4990,0.0052,0.3631,0.0026,0.5042
2019Q1,6.5528,4.3935,2.4409,1.7460,3.3733,3.1357,0.9996,0.9118,3.2054,2.4538,2.0353,1.7564,2.1438,2.5183,0.5812,0.1214,0.1188,1.2398,1.4723,0.3771,2.1206,0.0697,0.5502,0.8885,1.6350,1.8545,0.7180,1.1236,0.8136,0.8808,1.1210,0.3384,0.0155,0.0620,0.8808,0.1576,1.4284,1.4103,0.7077,0.0026,1.3276,0.1317,0.4184,0.8601,0.1782,0.5476,1.1804,0.6793,0.7258,0.6535,0.8317,0.6018,0.9841,0.6767,0.1472,0.0904,0.0232,0.4830,0.1705,0.4210,0.0387,0.2170,0.2531,0.0982,0.0646,0.5812,0.2712,0.7749,0.1136,0.4959,0.6173,0.0956,0.6122,0.4029,0.3771,0.3487,0.7180,0.6173,0.4649,0.5450,0.3125,0.0594,0.2790,0.0878,0.6509,0.3797,0.5295,0.3306,0.0000,0.5088,0.5527,0.2221,0.1446,0.4623,0.3099,0.4778,0.0103,0.3513,0.0052,0.4701
2019Q2,7.0023,4.6050,2.6218,1.9832,3.2903,3.2878,1.0552,0.8631,3.3278,2.5270,2.2127,1.7637,2.1877,2.5295,0.5862,0.1073,0.1197,1.1949,1.5691,0.3592,2.1453,0.0698,0.4964,1.0078,1.6315,1.9408,0.7608,1.2697,0.7633,0.8656,1.1924,0.3168,0.0200,0.0798,1.0178,0.1497,1.4369,1.4044,0.6536,0.0025,1.4693,0.1048,0.4815,0.9454,0.2120,0.5962,1.2124,0.6785,0.7683,0.7110,0.8556,0.6261,1.0053,0.7409,0.1646,0.0848,0.0200,0.5987,0.2120,0.4515,0.0299,0.2744,0.2819,0.1148,0.0574,0.5613,0.2569,0.8482,0.1621,0.4889,0.5862,0.0823,0.6436,0.4415,0.4116,0.4091,0.7035,0.6411,0.4889,0.5438,0.4016,0.0599,0.3093,0.0948,0.6561,0.4440,0.5488,0.2794,0.0000,0.5089,0.6012,0.2694,0.1871,0.4590,0.3268,0.4415,0.0175,0.3218,0.0050,0.4341
2019Q3,7.3260,4.7083,2.8039,2.0956,3.3627,3.2990,0.9951,0.8309,3.4485,2.5588,2.2574,1.7034,2.1814,2.5588,0.5882,0.1225,0.1201,1.1740,1.6740,0.3480,2.2157,0.0760,0.4583,1.0833,1.6176,2.0000,0.7917,1.3113,0.7426,0.8456,1.2230,0.2745,0.0196,0.0980,1.1029,0.1275,1.4265,1.4363,0.6422,0.0000,1.4461,0.1005,0.5294,1.0000,0.2304,0.6642,1.2083,0.6544,0.8505,0.7230,0.9191,0.6324,0.9853,0.7255,0.1667,0.0858,0.0196,0.6250,0.2255,0.4240,0.0245,0.3088,0.2672,0.1127,0.0539,0.5564,0.2525,0.8382,0.2132,0.5172,0.5931,0.0735,0.7034,0.4559,0.4436,0.4559,0.6716,0.6716,0.5025,0.5735,0.4436,0.0760,0.3578,0.0809,0.6667,0.4779,0.5392,0.2623,0.0000,0.5245,0.6029,0.3137,0.2402,0.4779,0.3431,0.4314,0.0221,0.3088,0.0049,0.4118
2019Q4,7.5560,4.7514,2.9019,2.1460,3.3806,3.2373,1.0086,0.8360,3.4293,2.6102,2.3332,1.6697,2.1557,2.5373,0.5857,0.1239,0.1167,1.1763,1.7717,0.3573,2.2116,0.0802,0.4399,1.0961,1.6454,2.0342,0.7947,1.3780,0.7218,0.8555,1.3124,0.2600,0.0170,0.1021,1.1569,0.1215,1.4339,1.4242,0.6270,0.0000,1.4072,0.1094,0.5663,1.0256,0.2625,0.7170,1.2128,0.6173,0.8385,0.7461,0.9187,0.6659,0.9916,0.7048,0.1580,0.0826,0.0170,0.6465,0.2430,0.3937,0.0243,0.3330,0.2576,0.1118,0.0437,0.5760,0.2430,0.8069,0.2430,0.4691,0.5833,0.0608,0.6951,0.4666,0.4739,0.4472,0.6684,0.6659,0.4934,0.5930,0.4836,0.0656,0.3791,0.0778,0.6829,0.4982,0.5663,0.2746,0.0000,0.5371,0.6027,0.3475,0.2649,0.4812,0.3378,0.4326,0.0194,0.3281,0.0073,0.4059
2020Q1,7.9967,4.9727,3.0673,2.3023,3.4017,3.1900,1.0224,0.8805,3.3777,2.6367,2.4659,1.6792,2.2229,2.4755,0.5605,0.1059,0.1179,1.2366,1.9078,0.3705,2.1315,0.0722,0.4619,1.2053,1.6720,2.0497,0.8324,1.4242,0.7338,0.8228,1.3063,0.2334,0.0168,0.1155,1.1740,0.1299,1.3977,1.4242,0.5798,0.0000,1.4170,0.1179,0.6351,0.9767,0.3296,0.7650,1.2125,0.5918,0.8685,0.7410,0.9575,0.6760,0.9936,0.7025,0.1371,0.0914,0.0096,0.6351,0.2454,0.4138,0.0192,0.3801,0.2502,0.1227,0.0433,0.5894,0.2213,0.7795,0.2863,0.4258,0.5966,0.0505,0.6977,0.5605,0.4739,0.4354,0.6953,0.7025,0.5245,0.6111,0.5269,0.0650,0.4162,0.0770,0.6736,0.5317,0.6014,0.2382,0.0000,0.5774,0.5533,0.3945,0.3007,0.4595,0.3585,0.3969,0.0120,0.3176,0.0048,0.4042
2020Q2,8.4356,5.0551,3.5159,2.4351,3.3154,3.1513,1.0313,0.8673,3.3258,2.7841,2.5575,1.5392,2.2840,2.4950,0.5287,0.1042,0.1146,1.2319,1.9767,0.3907,2.0991,0.0677,0.4271,1.2475,1.8100,2.0444,0.9219,1.3751,0.7527,0.7995,1.3386,0.2162,0.0156,0.1172,1.1589,0.1380,1.3647,1.4715,0.5365,0.0000,1.3517,0.1016,0.7084,1.0444,0.4297,0.8360,1.2397,0.5469,0.9219,0.8308,1.0027,0.7318,0.9923,0.7344,0.1172,0.0859,0.0078,0.6146,0.2787,0.3854,0.0234,0.4089,0.2292,0.1432,0.0521,0.5964,0.2162,0.7292,0.3542,0.3907,0.6172,0.0469,0.7266,0.5573,0.4922,0.5000,0.6381,0.7318,0.5261,0.6381,0.5651,0.0703,0.4818,0.0469,0.6537,0.5547,0.6250,0.2344,0.0000,0.6198,0.5521,0.4037,0.3386,0.4480,0.3881,0.3985,0.0052,0.2995,0.0078,0.3776
2020Q3,8.7679,5.1290,3.8380,2.5228,3.3162,3.2570,1.0704,0.8553,3.4345,2.9182,2.6223,1.4873,2.2108,2.5766,0.4949,0.0780,0.1157,1.2318,1.9876,0.3577,2.1839,0.0538,0.4223,1.3851,1.8504,2.0521,1.0247,1.4362,0.7450,0.8042,1.4013,0.2205,0.0134,0.0995,1.1565,0.1399,1.3905,1.5330,0.5164,0.0000,1.4093,0.1022,0.7719,1.1296,0.5137,0.8660,1.1942,0.5137,0.9817,0.9144,1.0005,0.7558,0.9736,0.7907,0.1130,0.0672,0.0054,0.6912,0.3120,0.3712,0.0242,0.4007,0.2609,0.1775,0.0430,0.5702,0.1963,0.7665,0.4088,0.3523,0.6482,0.0538,0.7719,0.5783,0.4949,0.5433,0.6347,0.7100,0.5621,0.6025,0.6159,0.0645,0.4760,0.0457,0.6616,0.5729,0.6428,0.2528,0.0000,0.6159,0.5567,0.4223,0.3550,0.4653,0.4007,0.3712,0.0027,0.2878,0.0081,0.3658
2020Q4,8.8715,5.2289,4.0588,2.5374,3.3454,3.3427,1.0998,0.8053,3.5616,2.8968,2.6617,1.4592,2.2699,2.6563,0.4729,0.0567,0.1189,1.2025,1.9267,0.3378,2.2888,0.0351,0.3918,1.4808,1.9267,2.0051,1.0863,1.4160,0.7404,0.7647,1.3755,0.2378,0.0162,0.0892,1.1133,0.1216,1.3700,1.5862,0.5323,0.0000,1.4079,0.0757,0.7891,1.1755,0.5783,0.8350,1.2025,0.5269,1.0755,0.9512,1.0512,0.7783,0.9161,0.8134,0.1135,0.0676,0.0027,0.6810,0.3297,0.3648,0.0162,0.4134,0.2621,0.2081,0.0459,0.5378,0.1892,0.8053,0.4189,0.3621,0.6458,0.0649,0.7674,0.5810,0.4648,0.5756,0.6269,0.7350,0.5864,0.5837,0.6242,0.0757,0.4513,0.0405,0.6296,0.5837,0.5729,0.2378,0.0000,0.6080,0.4918,0.4405,0.3648,0.4459,0.4297,0.3270,0.0027,0.2378,0.0054,0.3108
2021Q1,9.0372,5.3702,4.2231,2.6676,3.3070,3.4601,1.0585,0.7844,3.6912,2.9954,2.6676,1.4641,2.3077,2.6569,0.4755,0.0484,0.0994,1.1122,1.8751,0.2982,2.3426,0.0403,0.3788,1.5340,2.0363,1.8939,1.2089,1.4292,0.6770,0.7791,1.4238,0.2713,0.0107,0.0940,1.1713,0.1155,1.3110,1.6226,0.5507,0.0000,1.4265,0.0860,0.8570,1.2895,0.6582,0.8677,1.1605,0.5507,1.1444,0.9967,1.0719,0.7952,0.9429,0.8812,0.1101,0.0672,0.0054,0.7012,0.4137,0.3734,0.0107,0.4379,0.2606,0.2660,0.0349,0.5588,0.1934,0.8113,0.4674,0.3815,0.6447,0.0698,0.7898,0.5346,0.4782,0.5803,0.5615,0.7683,0.5991,0.6152,0.6125,0.0725,0.4970,0.0403,0.6044,0.6044,0.5722,0.2391,0.0000,0.6098,0.4782,0.4701,0.3949,0.4379,0.4379,0.3063,0.0054,0.2042,0.0081,0.3063
2021Q2,9.0865,5.5720,4.2708,2.7118,3.5072,3.4366,0.9607,0.7151,3.6482,2.9064,2.6608,1.5323,2.3422,2.6219,0.4548,0.0535,0.0754,1.1309,1.9530,0.2748,2.4054,0.0438,0.3794,1.4836,2.0527,1.8144,1.3328,1.5079,0.5983,0.7880,1.3742,0.2821,0.0122,0.1192,1.2136,0.1265,1.3474,1.5493,0.5497,0.0000,1.4642,0.0949,0.8902,1.3304,0.7442,0.8829,1.1577,0.5861,1.1212,0.9315,1.0239,0.7710,0.9923,0.8829,0.1046,0.0584,0.0024,0.7248,0.4621,0.3600,0.0122,0.4208,0.2238,0.2724,0.0462,0.6032,0.1775,0.7807,0.4548,0.3916,0.6178,0.0632,0.7394,0.5618,0.5108,0.5521,0.5837,0.7321,0.5959,0.6591,0.5716,0.0803,0.4451,0.0486,0.5910,0.5326,0.5108,0.2359,0.0000,0.5643,0.4937,0.4840,0.3600,0.4791,0.4427,0.2797,0.0049,0.2116,0.0073,0.3210
2021Q3,9.1598,5.7755,4.2996,2.7482,3.5536,3.3751,0.9473,0.7299,3.5673,3.0525,2.7207,1.6040,2.4736,2.4553,0.4439,0.0503,0.0732,1.1784,2.1120,0.2929,2.2768,0.0526,0.3707,1.5537,2.0594,1.8558,1.4279,1.5651,0.5309,0.7917,1.4370,0.2837,0.0137,0.1556,1.3020,0.1236,1.3867,1.4690,0.5194,0.0000,1.4462,0.0778,0.9382,1.3752,0.8032,0.9176,1.1784,0.6132,1.0983,0.9313,1.0022,0.8810,1.0572,0.8466,0.0984,0.0572,0.0046,0.8146,0.5149,0.4302,0.0137,0.4920,0.1876,0.2906,0.0481,0.5812,0.1831,0.8169,0.4485,0.3913,0.5789,0.0664,0.7231,0.5858,0.5629,0.5560,0.5354,0.7391,0.5698,0.6773,0.5721,0.0824,0.4828,0.0503,0.5629,0.5743,0.5309,0.1991,0.0000,0.5766,0.5011,0.5446,0.3432,0.4622,0.4622,0.2998,0.0046,0.2037,0.0069,0.3135
